COGNOME;NOME;EMAIL;TELEFONO;
"Bernacci";"Armerina";"armerina-bernacci@tim.it";"";"[]"
"Conte";"aronne";"aronne08@gmail.com";"'+393493968311";"[]"
"lelli";"artemia";"artemia15@gmail.com";"3459797621";"[]"
"Ceccarelli";"artimino";"artimino82@alice.it";"'+393473048366";"[]"
"";"Mirena";"assal-mirena@libero.it";"3656014396";"[]"
"";"";"astra30@gmail.com";"3486485940";"[]"
"mahu";"atalo";"atalo47@gmail.com";"";"[]"
"";"";"att3nd0l1.c4@libero.it";"3075331516";"[]"
"";"";"aurea@yahoo.com";"3453052448";"[]"
"Fico";"Aureliana";"aureliana23@tim.it";"3220545756";"[]"
"Marchi";"";"avamarchi@virgilio.it";"3483697052";"[]"
"Renzulli";"";"avelino.renzulli@tim.it";"3322120171";"[]"
"";"";"avellina.mane@alice.it";"3450894146";"[]"
"Avendato";"";"avendato79@hotmail.it";"3452628711";"[]"
"";"";"averardo-baronti@gmail.com";"3489363505";"[]"
"passitto";"averio";"averio-passitto@virgilio.it";"'+393451786671";"[]"
"";"";"azandoli@alice.it";"'+393492518752";"[]"
"";"Azelia";"azelia99@hotmail.com";"3367500390";"[]"
"Pagano";"azia";"azia80@hotmail.com";"'+393492565895";"[]"
"Mollica";"Azio";"azio87@yahoo.com";"'+393838451063";"[]"
"";"azzelino";"azzelino15@hotmail.com";"3464186084";"[]"
"Sanna";"azzurra";"azzurra64@alice.it";"3499467391";"[]"
"";"Bonafede";"b.lombardi@tim.it";"3962587971";"[]"
"vannozzi";"barbato";"b.v4nn0zz1@gmail.com";"3462071305";"[]"
"borkowska";"regolo";"b0rk0wsk4-r3@yahoo.com";"3481851474";"[]"
"fontanella";"benso";"b3-f0nt4n3ll4@virgilio.it";"";"[]"
"dallago";"beno";"b3n0.d4ll4g0@yahoo.com";"3487812076";"[]"
"cagnotti";"benito dario";"b3n1t0 d4r10-c4gn0tt1@hotmail.com";"3462648557";"[]"
"bernacci";"monalda";"b3rn4cc1m0n4ld4@alice.it";"3478458094";"[]"
"";"";"b414n0.0s1@virgilio.it";"3465103960";"[]"
"baldinotti";"giannangelo";"b4ld1n0tt1.g1@gmail.com";"3491191525";"[]"
"bartolini";"sotero";"b4rt0l1n1-s0t3r0@hotmail.com";"'+393468947656";"[]"
"campana";"basilea";"b4s1l34-c4mp4n4@tim.it";"";"[]"
"bartolini";"battistino";"b4tt1st1n0-b4rt0l1n1@tim.it";"3469986343";"[]"
"De sterlich";"Barbara renate";"ba.de_sterlich@hotmail.com";"3401707684";"[]"
"baiano";"iseo";"baiano51@tim.it";"'+393473785052";"[]"
"";"";"baiano99@hotmail.com";"3483313093";"[]"
"baldari";"marco";"baldari19@libero.it";"'+393493338227";"[]"
"";"";"baldino.karim@gmail.com";"3498788607";"[]"
"baldinotti";"";"baldinotti75@gmail.com";"3464693610";"[]"
"balloni";"berengario";"balloni54@tim.it";"3473001314";"[]"
"";"robustina";"ballonir@hotmail.com";"";"[]"
"balta";"venturina";"balta99@virgilio.it";"3486987092";"[]"
"";"";"baronti62@alice.it";"3486573162";"[]"
"";"marica";"bartolini07@yahoo.com";"'+393465361528";"[]"
"";"Bartolomea";"bartolomea41@hotmail.com";"'+393486499527";"[]"
"";"";"bartosz@hotmail.com";"";"[]"
"basile";"mirra";"basile66@libero.it";"'+393479177356";"[]"
"pascale";"basilissa";"basilissa67@tim.it";"3496418114";"[]"
"bassano";"amerino";"bassanoame@libero.it";"3483051514";"[]"
"";"Rocco";"bassanoro@tim.it";"3490529925";"[]"
"marocchini";"bassiano";"bassiano86@virgilio.it";"3471167681";"[]"
"baldari";"barbarina";"bb4ld4r1@yahoo.com";"3460476713";"[]"
"Guaman";"";"bbihnt@tim.it";"3643585279";"[]"
"Cecchetti";"Benito";"be.cecchetti@hotmail.com";"'+393510943342";"[]"
"";"beatrice";"beatriceveneziani@libero.it";"'+393486508156";"[]"
"Galli";"";"begalli@hotmail.com";"3465588575";"[]"
"Bellettini";"Marrico";"bellettini68@virgilio.it";"3498218266";"[]"
"";"";"bellina32@gmail.com";"3456305768";"[]"
"bello";"martano";"bello07@alice.it";"'+393489840618";"[]"
"";"";"bello98@hotmail.it";"'+393460993830";"[]"
"Bello";"Alfino";"belloalfino@hotmail.it";"'+39";"[]"
"";"";"bemattioni@gmail.com";"'+393478787007";"[]"
"";"Benozzo";"benozzo-balta@libero.it";"";"[]"
"";"benuccia";"benuccia@yahoo.com";"";"[]"
"Bernacci";"Oriele";"bernacci.o@tim.it";"3468123775";"[]"
"El haqaoui";"";"bernadetto12@alice.it";"3487375943";"[]"
"";"";"bernardido@hotmail.com";"3472076055";"[]"
"Esposito";"";"bertoldo-esposito@libero.it";"3477194570";"[]"
"";"";"bevilacqua16@hotmail.it";"3486295967";"[]"
"Tiglio";"";"bianchina.tiglio@virgilio.it";"3487581788";"[]"
"placidi ";"bianchina";"bianchina70@hotmail.com";"3483037129";"[]"
"Bianco";"";"bianco47@tim.it";"'+393277218759";"[]"
"";"";"biondini08@hotmail.it";"";"[]"
"biondini";"giglietta";"biondini22@libero.it";"3458252717";"[]"
"";"blandino";"bl4nd1n0.c4ut3rucc10@tim.it";"3478948348";"[]"
"";"";"bo.d'emilia@tim.it";"3456783845";"[]"
"Di ruzza";"";"bo.di_ruzza@hotmail.com";"'+393497846834";"[]"
"boes";"onorino";"boes73@alice.it";"'+393451814433";"[]"
"boes";"cassio";"boes74@hotmail.it";"3454036056";"[]"
"Lombardi";"bonacatta";"bonacatta55@alice.it";"'+393459430364";"[]"
"Boncompagni";"Rosilde";"boncompagni59@yahoo.com";"3583433966";"[]"
"";"bonfilio";"bonfilio90@tim.it";"'+393495480368";"[]"
"bonn";"sarino";"bonn.sarino@yahoo.com";"3468738758";"[]"
"";"";"bonomo-armenia@libero.it";"3462536731";"[]"
"";"Damiana";"bonomo-da@hotmail.it";"";"[]"
"";"";"bonomo.filoteo@tim.it";"3497877413";"[]"
"";"elza";"bonsignore85@tim.it";"3497623716";"[]"
"buccolieri";"bordino";"bordino81@hotmail.it";"3457821153";"[]"
"";"";"borgat-wohlbang81@virgilio.it";"'+393489550180";"[]"
"borkowska";"";"borkowska07@virgilio.it";"3457226780";"[]"
"";"";"botnariu01@alice.it";"3469258937";"[]"
"Marino";"brillante";"br1-M4r1n0@libero.it";"3481725887";"[]"
"pello'";"";"br4.p3ll0'@tim.it";"'+393478315032";"[]"
"Bragioto";"Broccola";"br4g10t0br0@gmail.com";"'+393450054716";"[]"
"";"";"bra.minnella@hotmail.com";"";"[]"
"";"Brasilio";"brasilio50@gmail.com";"3491672795";"[]"
"conte";"brigido";"brigido53@hotmail.com";"3477315353";"[]"
"andruccioli";"brizia";"brizia54@hotmail.com";"";"[]"
"";"";"brun0p4@alice.it";"3487663102";"[]"
"bruni";"olelia";"brun10l3l14@tim.it";"3495354155";"[]"
"";"";"brunello00@libero.it";"'+393496762068";"[]"
"";"Brunetta";"brunetta22@hotmail.com";"3287445049";"[]"
"";"elvidio";"bruni53@hotmail.com";"";"[]"
"Bruni";"";"bruni97@hotmail.it";"'+393403917356";"[]"
"bruni";"raffaelino";"bruni@hotmail.it";"3472096154";"[]"
"";"";"brunino34@yahoo.com";"3587768727";"[]"
"capitani";"musetta";"bsgaxf@hotmail.com";"3481944839";"[]"
"";"";"bugli.mauro@alice.it";"3453675159";"[]"
"";"bujar";"buj4r-c4nn1zz4r0@yahoo.com";"3470652558";"[]"
"";"Iafet";"bushulli07@libero.it";"3456816442";"[]"
"Bushulli";"";"bushulli28@alice.it";"'+393451920034";"[]"
"Bushulli";"";"bushulli38@hotmail.com";"3457880589";"[]"
"patwary";"cristoforo";"c-p4tw4ry@yahoo.com";"3462066696";"[]"
"Bianco";"";"c.B14nc0@hotmail.com";"3493230666";"[]"
"Moretti";"cuniberto";"c.M0r3tt1@libero.it";"3478915121";"[]"
"wenz";"carla";"c.wenz@yahoo.com";"'+393465685557";"[]"
"Colombo";"consiglio";"c0-C0l0mb0@alice.it";"'+393468513106";"[]"
"iachini";"costanza";"c0.14ch1n1@virgilio.it";"3491370979";"[]"
"Callegarini";"";"c0c4ll3g4r1n1@alice.it";"3458078627";"[]"
"";"Berniero";"c0cc14b@hotmail.com";"'+393489773418";"[]"
"Poli";"cono";"c0n0.P0l1@alice.it";"";"[]"
"contiu";"agamennone";"c0nt1u.4g4m3nn0n3@virgilio.it";"3466132512";"[]"
"";"Alarico";"c0rr4r3tt1.al4@gmail.com";"3084155768";"[]"
"ciampaglia";"olfeo";"c14mp4gl140lf30@virgilio.it";"";"[]"
"ciarlariello";"alfredo";"c14rl4r13ll0.4lfr3d0@hotmail.it";"3455945980";"[]"
"";"";"c14rl4r13ll01s4b3ll0@virgilio.it";"";"[]"
"";"Ciro";"c1r0-b4s1l3@yahoo.com";"3410126552";"[]"
"Carbone";"cecilio";"c3c1l10.C4rb0n3@gmail.com";"'+393463185106";"[]"
"cecchetti";"manuel";"c3cch3tt1.m@hotmail.com";"3487761201";"[]"
"Caligiuri";"";"c4l1g1ur1-f13r1n4@yahoo.com";"'+393456006075";"[]"
"";"";"c4ld1r0n10d3tt0@gmail.com";"'+393485423169";"[]"
"";"Sisino";"c4s4d31-s1s1n0@virgilio.it";"3460959265";"[]"
"Castagnoli";"Slobodan";"c4st4gn0l1.sl0b0d4n@alice.it";"";"[]"
"";"sofronio";"c4st4ld1s0fr0n10@hotmail.it";"3468768266";"[]"
"Napolitano";"colturo";"cN4p0l1t4n0@alice.it";"3465880986";"[]"
"";"";"ca.fiumi@virgilio.it";"3464736410";"[]"
"";"Cadornino";"cadornino96@gmail.com";"3489598827";"[]"
"fadda";"cafiero";"cafiero44@hotmail.it";"3484738020";"[]"
"";"";"cagnotti90@yahoo.com";"3460866777";"[]"
"";"Oliba";"calabrese04@gmail.com";"";"[]"
"Calabrese";"Terenzio";"calabrese53@tim.it";"3354151387";"[]"
"";"audenzio";"caligiuri34@hotmail.com";"3472033634";"[]"
"callegarini";"";"callegarini.trentina@virgilio.it";"3485115883";"[]"
"Callegarini";"Como";"callegarini@hotmail.it";"3366759675";"[]"
"";"";"camilani@libero.it";"3484536664";"[]"
"campana";"ermolao";"campana53@yahoo.com";"'+393461921935";"[]"
"Pepe";"cadornino";"capepe@tim.it";"3484481763";"[]"
"";"mira";"caraballomira@virgilio.it";"'+393483440300";"[]"
"Carbone";"";"carbone.w@tim.it";"3476507022";"[]"
"celotti";"carducci";"carducci84@yahoo.com";"3478372800";"[]"
"avendato";"carlina";"carlina15@virgilio.it";"3486615305";"[]"
"";"";"carrara73@libero.it";"'+393484070791";"[]"
"gutjahr";"cassio";"cassio@hotmail.com";"3469320135";"[]"
"Donnhauser";"Casta";"casta96@tim.it";"3182965063";"[]"
"Castagna";"Alina";"castagna.a@yahoo.com";"";"[]"
"Castaldo";"Erode";"castaldo44@libero.it";"3025739096";"[]"
"castaldo";"bono";"castaldo51@yahoo.com";"'+393494865556";"[]"
"";"";"castaldo@hotmail.it";"";"[]"
"Castelli";"";"castelli41@libero.it";"3464041049";"[]"
"";"";"cataldinavannozzi@gmail.com";"'+393467741372";"[]"
"Sbreni";"";"catarinasbreni@gmail.com";"3489352776";"[]"
"Cattaneo";"";"cattaneo55@hotmail.it";"3464588537";"[]"
"Cavallo";"agata";"cavallo81@tim.it";"3461645425";"[]"
"bartolucci";"christopher";"cbartolucci@virgilio.it";"'+393460888053";"[]"
"";"";"cecchina28@virgilio.it";"3487711543";"[]"
"cecere";"quintilio";"cecere25@libero.it";"3467672905";"[]"
"";"";"celfbscqajhmrszni@hotmail.it";"3470740797";"[]"
"Cecere";"";"celinacecere@gmail.com";"'+39";"[]"
"";"";"cenciarelli52@gmail.com";"'+393453781674";"[]"
"Messina";"censina";"censina77@yahoo.com";"'+393490498173";"[]"
"Cheikh talibouya";"Riberto";"ch31kh_t4l1b0uy4r1b3rt0@hotmail.it";"3559213930";"[]"
"albanese";"cherki";"ch3rk14lb4n3s3@yahoo.com";"3493720171";"[]"
"charaf";"oto";"ch4r4f.0t0@virgilio.it";"3493594147";"[]"
"cheikh talibouya";"onesino";"cheikh talibouya29@tim.it";"'+393478024657";"[]"
"cheikh talibouya";"";"cheikhtalibouya.alba@virgilio.it";"'+393480846634";"[]"
"chesti";"pinello";"chestipinello@virgilio.it";"'+393496833555";"[]"
"";"";"chicco@gmail.com";"";"[]"
"simoni";"ciano";"cianosimoni@virgilio.it";"'+393461720244";"[]"
"";"";"cicconi.po@alice.it";"3458110996";"[]"
"cichon";"";"cichon.altomira@gmail.com";"'+393450060661";"[]"
"";"";"cichon41@tim.it";"3459608850";"[]"
"";"";"ciervorosello@hotmail.it";"3499514564";"[]"
"";"";"cincinnato.casadei@yahoo.com";"'+393450955662";"[]"
"cipollone";"";"cipollone93@libero.it";"3454130211";"[]"
"Cirillo";"";"cirillo-i@tim.it";"3476912785";"[]"
"Cirillo";"menina";"cirillo.menina@hotmail.com";"3470307484";"[]"
"Tranquilli";"Cirino";"cirino@hotmail.it";"3613828460";"[]"
"de florio";"clorindo";"cl0-d3 fl0r10@hotmail.com";"3461301916";"[]"
"";"";"cla-salvemini@gmail.com";"";"[]"
"Clementucci";"";"clementucci32@hotmail.it";"";"[]"
"";"";"clero19@alice.it";"3466659675";"[]"
"Clesceri";"Micuccia";"clesceri.micuccia@hotmail.com";"";"[]"
"";"cliceria";"cliceria.gnani@yahoo.com";"'+393464128448";"[]"
"";"";"clito56@gmail.com";"3497553194";"[]"
"sementilli";"";"cloride.sementilli@hotmail.com";"3472835056";"[]"
"Lombardi";"";"cmunpdfjvxspmq@tim.it";"'+393451180522";"[]"
"bianchi";"consolata";"co.bianchi@virgilio.it";"'+393476533581";"[]"
"";"Cosima";"co.el_falaki@gmail.com";"3496760567";"[]"
"";"";"colle100@hotmail.it";"";"[]"
"Colle";"Vitalia";"colle93@tim.it";"3241372010";"[]"
"Colombo";"Pisana";"colombo51@hotmail.it";"3075331516";"[]"
"";"";"colonna-leonzia@virgilio.it";"3833073988";"[]"
"";"";"coluccia36@hotmail.com";"";"[]"
"Sorrentino";"";"conchita.sorrentino@gmail.com";"3212990567";"[]"
"Settembrini";"Consiglio";"consiglio49@hotmail.it";"3039292465";"[]"
"de domenico ";"consolazione";"consolazione69@tim.it";"'+393491452643";"[]"
"";"";"contardino49@hotmail.it";"3480474696";"[]"
"";"agato";"conte20@libero.it";"3459764006";"[]"
"Conte";"";"conte27@hotmail.it";"3483237751";"[]"
"";"pisano";"contiu50@hotmail.it";"'+393472246566";"[]"
"contiu";"milva";"contiu61@tim.it";"3487336176";"[]"
"";"";"cornelio-de_florio@hotmail.com";"3453526200";"[]"
"";"";"corona28@alice.it";"'+393461098750";"[]"
"Corrias";"";"corrias55@virgilio.it";"3451229788";"[]"
"";"";"cortesia92@virgilio.it";"'+393451662882";"[]"
"";"";"cosima@hotmail.com";"3494400323";"[]"
"d'agapito";"cosimo";"cosimo95@gmail.com";"'+393499832991";"[]"
"Costantini";"atalo";"costantini68@libero.it";"'+393487523781";"[]"
"";"Ilaro";"coulier03@libero.it";"3471563151";"[]"
"";"";"cozzolino.cireneo@alice.it";"3483823540";"[]"
"Cozzolino";"Agide";"cozzolino90@hotmail.it";"3998959240";"[]"
"Pucciotti";"Cupido";"cpucc10tt1@tim.it";"3710992908";"[]"
"zivkovic";"crespino";"cr3sp1n0-z1vk0v1c@tim.it";"'+393489970129";"[]"
"";"";"cre-soro@hotmail.it";"3474429351";"[]"
"Crepaldi";"Redivo";"crepaldi.redivo@virgilio.it";"3189812797";"[]"
"Crepaldi";"Mariarosaria";"crepaldi25@yahoo.com";"'+393314694950";"[]"
"";"";"creusa52@yahoo.com";"3481649159";"[]"
"Grimaldi";"Cristoforo";"cri.grimaldi@hotmail.it";"";"[]"
"coluccio";"crispolto";"crispolto75@virgilio.it";"3463269335";"[]"
"carucci";"cristano";"cristano98@yahoo.com";"3454114156";"[]"
"malagigi";"cristina";"cristina24@hotmail.com";"";"[]"
"Cirillo";"marzilio";"csglnxckk@virgilio.it";"3485872055";"[]"
"";"";"csnhdhiooisvcqny@libero.it";"3485343168";"[]"
"";"Imperatore";"cswyskldnewa@hotmail.it";"'+393379362601";"[]"
"iachini";"custode";"cu.14ch1n1@tim.it";"'+393499672008";"[]"
"casali";"cunegonda";"cun3g0nd4.c4s4l1@tim.it";"'+393492285539";"[]"
"";"";"cusin@libero.it";"'+393454936034";"[]"
"gasmi";"custodio";"custodio14@virgilio.it";"";"[]"
"";"";"d'ambrosio50@hotmail.it";"3468142887";"[]"
"";"";"d'ottavio64@tim.it";"'+393453536567";"[]"
"ermeti";"dianella";"d-3rm3t1@tim.it";"3471988489";"[]"
"quartarone";"domenica";"d-qu4rt4r0n3@libero.it";"3452093202";"[]"
"Sala";"";"d.S4l4@yahoo.com";"3492295652";"[]"
"";"";"d.croce@hotmail.it";"3464392320";"[]"
"montevecchi";"dato";"d.m0nt3v3cch1@hotmail.com";"3498745550";"[]"
"";"delino";"d.satta@gmail.com";"";"[]"
"vassura";"dionisi";"d.vassura@hotmail.it";"3462417365";"[]"
"vassura";"domenichino";"d0m3n1ch1n0-v4ssur4@yahoo.com";"'+393472370915";"[]"
"donnhauser";"gionnina";"d0nnh4us3r-g1@tim.it";"3472977043";"[]"
"caniglia ";"didaco";"d1.c4n1gl14 @tim.it";"'+393494469276";"[]"
"veneziani";"";"d3.v3n3z14n1@tim.it";"";"[]"
"";"deana";"d3.z4p4lsk1@yahoo.com";"3471966177";"[]"
"";"";"d3_f1l1pp1sa@virgilio.it";"3492691277";"[]"
"Del aguila rosario";"Nereo";"d3l_4gu1l4_r0s4r10.n3r30@gmail.com";"3677223687";"[]"
"quartarone";"dafno";"d4-qu4rt4r0n3@libero.it";"3452912059";"[]"
"";"Dalmata";"d4.ar3n4@hotmail.com";"'+393098218829";"[]"
"Piras";"dalmo";"d4lm0-P1r4s@hotmail.it";"3457466332";"[]"
"ahamed";"danillo";"da-ahamed@hotmail.com";"3464047133";"[]"
"Catalano";"";"da.catalano@libero.it";"3455486468";"[]"
"freschi ";"darvina";"dafreschi@virgilio.it";"'+393462762563";"[]"
"";"";"dalessandro.osvaldo@yahoo.com";"3475661685";"[]"
"";"dana";"dana49@gmail.com";"'+393456069539";"[]"
"Popovici";"";"dandolo81@gmail.com";"'+393491211321";"[]"
"";"";"daniel72@hotmail.com";"3480049959";"[]"
"gamberini";"darmo";"darmo23@gmail.com";"3465355457";"[]"
"";"";"david-barbieri@alice.it";"3481918898";"[]"
"";"";"davidica75@hotmail.com";"3762914733";"[]"
"Santoro";"";"dazegliosantoro@hotmail.it";"3452878456";"[]"
"de cataldo";"gea";"de cataldo55@hotmail.com";"'+393467054968";"[]"
"de matteo";"viridiana";"de matteo28@tim.it";"'+393462714016";"[]"
"";"Olfa";"de_santis.olfa@libero.it";"3489535615";"[]"
"Attendoli";"";"deattendoli@hotmail.com";"3451245861";"[]"
"Catalano";"Debora";"debora05@yahoo.com";"3099486677";"[]"
"";"";"ded'amico@libero.it";"";"[]"
"Seri";"Defendo";"defendo-seri@hotmail.it";"'+393417048107";"[]"
"";"";"del_aguila_rosario.pervinca@alice.it";"3450126700";"[]"
"Cavallo";"";"delfacavallo@libero.it";"'+393467235951";"[]"
"delgado";"comita";"delgado63@tim.it";"'+393458760385";"[]"
"Serra";"Demostene";"demostene59@yahoo.com";"'+393488453920";"[]"
"";"Azad";"denisa_elenakamal@virgilio.it";"";"[]"
"Coppola";"";"denisio12@yahoo.com";"3453096990";"[]"
"";"";"depeppe-one@gmail.com";"'+393480207700";"[]"
"";"giacchino";"depeppe87@hotmail.com";"'+393483071654";"[]"
"De Rosa";"fridiana";"derosa09@libero.it";"";"[]"
"Ferraro";"Desolina";"desolina34@hotmail.it";"3256250805";"[]"
"harasymiuk";"deodato";"dfhxhlekzcn@yahoo.com";"3450453385";"[]"
"";"Irmina";"dgorpi@hotmail.com";"3098177469";"[]"
"";"";"dgreco@libero.it";"3496730355";"[]"
"di menna";"pacino";"di menna33@virgilio.it";"3463532626";"[]"
"di paolo";"giancarlo";"di paolo34@alice.it";"3479315282";"[]"
"di paolo";"elfrido";"di paolo64@libero.it";"'+393493946524";"[]"
"di sipio";"monica";"di sipio58@tim.it";"3494618592";"[]"
"Ferrara";"";"di-ferrara@yahoo.com";"3484414255";"[]"
"Baragliu";"";"di.baragliu@hotmail.it";"3886730827";"[]"
"";"Nicoletto";"di_menna83@hotmail.it";"3763640297";"[]"
"Di paolo";"Brillantina";"di_paolo51@alice.it";"'+393464863547";"[]"
"";"Lamberta";"di_santolamberta@alice.it";"";"[]"
"Di sipio";"";"di_sipio-arriguccio@alice.it";"3789560807";"[]"
"";"";"di_sipio92@libero.it";"3489218275";"[]"
"";"Fenelio";"di_stefano28@yahoo.com";"'+39";"[]"
"";"";"di_stefanoa@libero.it";"";"[]"
"";"diliana";"dilianafontana@gmail.com";"3455720861";"[]"
"di maio";"";"dimaio-paulo@hotmail.com";"";"[]"
"Pozzi";"Diodoro";"diodoro86@libero.it";"'+393557927369";"[]"
"";"dioscoride";"dioscoride79@hotmail.com";"";"[]"
"";"";"disabatog@yahoo.com";"3475876487";"[]"
"";"";"dnkscqicn@tim.it";"'+393461033429";"[]"
"Dolciotti";"Rovigo";"dolciotti.ro@libero.it";"3723326555";"[]"
"Dolciotti";"";"dolciotti.sostene@tim.it";"3497758981";"[]"
"Dolciotti";"";"dolciottiannachiara@hotmail.it";"3471798687";"[]"
"lippi";"domitilla";"domitilla05@tim.it";"";"[]"
"";"";"donati02@hotmail.it";"3455959079";"[]"
"";"";"donatini37@gmail.com";"'+393451087653";"[]"
"Barone";"donatino";"donatino32@tim.it";"3461530876";"[]"
"";"";"donato84@alice.it";"'+393497866350";"[]"
"diacetti";"donelio";"donelio03@virgilio.it";"3451234051";"[]"
"";"";"dorascenzi64@gmail.com";"";"[]"
"";"";"dovolpe@virgilio.it";"'+393474488418";"[]"
"";"";"durandode_peppe@virgilio.it";"3458653218";"[]"
"stefoni";"duilio";"dust3f0n1@alice.it";"";"[]"
"";"Elfino";"e-costa@virgilio.it";"3494396359";"[]"
"Mane'";"Emeria";"e.mane'@yahoo.com";"3162388480";"[]"
"Pisacane";"Elvo";"e.pisacane@libero.it";"3719113491";"[]"
"";"Elleno";"e.tioni@hotmail.it";"3721072089";"[]"
"";"Era";"e.zavoli@hotmail.com";"3451682475";"[]"
"";"";"eatt3nd0l1@yahoo.com";"";"[]"
"";"";"ecroce@alice.it";"3486023511";"[]"
"";"Clicerio";"eda-narducci@virgilio.it";"3469758547";"[]"
"sasvari";"eda";"eda-sasvari@yahoo.com";"'+393483668334";"[]"
"";"eddo";"eddo87@hotmail.com";"";"[]"
"lena";"asterio";"edhuiysq@libero.it";"3454614249";"[]"
"Cauteruccio";"";"edmonda50@yahoo.com";"3473359663";"[]"
"Maldini";"";"egea89@virgilio.it";"'+393451915144";"[]"
"Caruso";"";"egla-caruso@hotmail.it";"3483594226";"[]"
"Eichenberger";"Agabito";"eichenberger58@virgilio.it";"3439612004";"[]"
"di ruzza";"elenia";"elenia03@gmail.com";"3470318737";"[]"
"Serra";"";"elgo87@hotmail.com";"3477023875";"[]"
"Russo";"Eligia";"eli.russo@libero.it";"3943840749";"[]"
"";"";"elidia26@libero.it";"3472398591";"[]"
"";"elina";"elina05@hotmail.com";"'+393473785052";"[]"
"sassi";"eliodora";"eliodora93@yahoo.com";"3475330370";"[]"
"Hossain";"Ellera";"elle.hossain@tim.it";"'+393429224535";"[]"
"Scardone";"Elpidio";"elpidio41@hotmail.it";"3481124544";"[]"
"";"elvisia";"elvisia76@tim.it";"";"[]"
"ortu";"elzio";"elzio30@hotmail.com";"";"[]"
"Contiu";"Emo";"em0.c0nt1u@virgilio.it";"3189812797";"[]"
"placidi ";"emanuele";"emanuele27@alice.it";"'+393489862033";"[]"
"oliva";"emiddio";"emiddio65@yahoo.com";"3465096106";"[]"
"";"Emmanuela";"emmanuela49@yahoo.com";"'+393462011554";"[]"
"emumwen";"lallo";"emumwen95@alice.it";"'+393497859542";"[]"
"";"Eneide";"ene-blasi@alice.it";"'+393476747244";"[]"
"Franco";"eneide";"eneide100@virgilio.it";"";"[]"
"";"engelberto";"engelberto73@tim.it";"'+393494306663";"[]"
"Rizzo";"Ennia";"ennia-rizzo@hotmail.com";"3075331516";"[]"
"pompili";"enos";"enos@yahoo.com";"3470190916";"[]"
"Polidori";"";"eoyzzgblkuhwonhkaz@virgilio.it";"3992370626";"[]"
"";"";"eri-costantini@virgilio.it";"3463525989";"[]"
"";"";"erica_luisa.capitani@virgilio.it";"3492152127";"[]"
"Huaman lopez";"";"eride46@hotmail.com";"3464012808";"[]"
"Pagano";"Erilde";"erilde.pagano@hotmail.com";"3458988037";"[]"
"bonomo";"ermando";"ermando@libero.it";"3473680603";"[]"
"de peppe";"ermellino";"ermellino90@hotmail.com";"3457965538";"[]"
"";"Ermengardo";"ermengardo53@gmail.com";"3455845170";"[]"
"Marra";"ermete";"ermete50@hotmail.it";"";"[]"
"ermeti";"";"ermeti03@virgilio.it";"";"[]"
"";"leardina";"ermeti97@virgilio.it";"3460460438";"[]"
"Cenciarelli";"Ernano";"ernano04@gmail.com";"3476837629";"[]"
"";"Ferida";"errahmani84@tim.it";"'+393571513561";"[]"
"Carpi marasco";"Erte";"erte18@virgilio.it";"3908450284";"[]"
"Focaccia";"Esdra";"esdra-focaccia@hotmail.com";"";"[]"
"";"";"esperanza-caraballo@libero.it";"3498491188";"[]"
"";"";"esposito@tim.it";"3486295967";"[]"
"Esposito";"";"espositom@alice.it";"3477622598";"[]"
"";"";"esta-serban@virgilio.it";"3498276081";"[]"
"de simone";"etrurio";"etrurio98@virgilio.it";"3463489687";"[]"
"Ruggiero";"Eufelia";"eufeliaruggiero@tim.it";"3647002342";"[]"
"";"";"eufemio-carpi_marasco@gmail.com";"";"[]"
"piro";"eupremio";"eupremio48@libero.it";"'+393492393384";"[]"
"Giuliani";"";"eusebiagiuliani@yahoo.com";"";"[]"
"";"";"evagrossi_pavia@tim.it";"";"[]"
"";"evardo";"evardo74@virgilio.it";"3494000682";"[]"
"";"";"evita03@alice.it";"'+393480231713";"[]"
"";"";"evqntqvdosp@hotmail.it";"3470394871";"[]"
"";"Ezzelino";"ezamgryohskvr@hotmail.it";"3471279423";"[]"
"";"";"eze.vassura@virgilio.it";"";"[]"
"";"";"ezelinda77@hotmail.it";"3488100046";"[]"
"tabane";"ezio";"ezio28@alice.it";"'+393493335051";"[]"
"";"fiumina";"f-G4ll1@virgilio.it";"3464774667";"[]"
"";"Fermilde";"f-caputo@alice.it";"3498212686";"[]"
"";"";"f-palumbo@gmail.com";"";"[]"
"Pascucci";"Fidelio";"f-pascucci@gmail.com";"3483223654";"[]"
"";"floro";"f-v4nd3nbulck3@tim.it";"'+393487702974";"[]"
"bonomo";"foliano";"f.b0n0m0@gmail.com";"3479063409";"[]"
"Battaglia";"fioruccio";"f.battaglia@virgilio.it";"3463232770";"[]"
"Farazi";"Fatolina";"f.farazi@alice.it";"'+393878724654";"[]"
"Kellmann";"Fabriano";"f.k3llm4nn@hotmail.it";"'+393201192626";"[]"
"Martino";"fellina";"f.martino@yahoo.com";"'+393455637311";"[]"
"strazzanti";"ferucio";"f.strazzanti@yahoo.com";"3461463854";"[]"
"";"Fogliano";"f0gl14n0-c4v4ll0@hotmail.it";"";"[]"
"fontanella";"orlina";"f0nt4n3ll4.0rl1n4@virgilio.it";"3477670702";"[]"
"cardinetti";"fortunello";"f0rtun3ll0c4rd1n3tt1@yahoo.com";"";"[]"
"martellini ";"fiorangelo";"f1-m4rt3ll1n1 @hotmail.com";"'+393477316355";"[]"
